user_id,grade_id,role,coin,score,streak,days_since_last_study,vip_days_remaining,is_vip_active,unit_progress_percent,section_progress_percent,active_days_7d,active_days_14d,active_days_30d,lessons_completed_7d,lessons_completed_14d,lessons_completed_30d,questions_answered_7d,questions_answered_14d,questions_answered_30d,accuracy_7d,accuracy_14d,accuracy_30d,avg_attempt_count_7d,coins_earned_7d,coins_earned_30d,writing_eval_count_30d,speaking_eval_count_30d,avg_writing_ai_score_30d,avg_speaking_ai_score_30d,skip_item_quantity,listening_accuracy_30d,speaking_accuracy_30d,reading_accuracy_30d,writing_accuracy_30d,vocabulary_accuracy_30d,grammar_accuracy_30d,strong_skill,weak_skill,trend_label
594,8,USER,576,2973,14,5,79,1,66.6,55.7,2,9,19,23,31,43,126,183,338,76.2,73.3,68.1,1.29,183,493,3,3,71.9,82.0,1,81.0,80.3,61.8,64.7,60.5,86.2,grammar,vocabulary,IMPROVING
595,7,USER,160,2870,12,8,0,0,96.7,100.0,4,10,20,12,22,35,102,206,314,73.2,63.8,61.2,1.33,161,379,3,1,75.1,98.2,2,69.8,73.9,66.0,65.0,57.7,48.7,speaking,grammar,IMPROVING
596,12,USER,513,2133,4,0,0,0,90.6,91.9,2,10,13,9,14,19,36,88,141,60.9,65.2,66.8,1.89,66,180,0,2,0.0,87.6,3,51.4,75.9,72.6,56.8,51.3,62.8,speaking,vocabulary,STABLE
597,9,USER,116,1324,12,11,0,0,72.2,74.8,2,6,10,3,6,12,17,43,59,49.6,51.6,56.1,1.69,44,138,0,0,0.0,0.0,1,39.6,64.6,52.8,55.9,57.4,59.3,speaking,listening,DECLINING
598,2,USER,252,1307,9,3,0,0,77.8,74.1,3,7,11,12,17,24,27,56,122,43.8,46.9,49.6,2.14,40,198,0,1,0.0,60.5,5,55.7,45.1,47.8,63.7,53.9,40.9,writing,grammar,STABLE
599,6,USER,618,2020,8,4,340,1,36.1,30.6,4,10,18,20,30,40,64,135,223,62.4,56.9,57.3,1.69,149,425,2,7,60.8,60.2,0,49.8,59.6,71.6,48.6,60.3,49.6,reading,writing,IMPROVING
600,4,USER,216,1585,8,2,357,1,53.2,60.7,4,7,10,4,10,19,36,58,120,53.1,51.5,55.6,1.67,72,197,1,2,69.9,75.0,2,43.3,65.6,48.2,68.1,80.2,71.2,vocabulary,listening,STABLE
601,11,USER,449,2154,20,4,0,0,81.4,96.4,3,8,21,8,12,33,68,157,262,58.9,58.2,56.2,1.88,73,345,0,1,0.0,68.8,0,48.7,64.1,48.6,71.6,63.2,61.9,writing,reading,STABLE
602,8,USER,251,1990,4,1,0,0,8.8,12.7,3,4,10,6,8,15,18,41,107,57.0,55.0,55.8,2.08,42,166,3,0,33.7,0.0,1,43.2,65.9,68.2,38.5,62.0,47.7,reading,writing,STABLE
603,3,USER,274,2682,23,2,108,1,97.4,100.0,5,12,22,6,14,34,67,135,256,65.1,65.5,62.6,1.28,89,381,3,1,67.1,76.0,0,65.6,67.1,72.1,67.9,60.0,45.9,reading,grammar,STABLE
604,5,USER,614,628,8,5,275,1,45.9,51.7,2,2,4,2,2,4,7,14,27,45.9,46.6,49.9,2.25,15,43,0,0,0.0,0.0,2,57.7,48.3,43.3,34.7,51.7,48.0,listening,writing,STABLE
605,2,USER,305,1874,17,4,0,0,23.2,11.9,4,10,16,8,19,33,53,85,240,51.5,52.2,51.7,1.85,128,274,4,3,58.1,73.1,1,60.4,72.7,36.4,56.5,65.2,59.0,speaking,reading,STABLE
606,3,USER,491,3179,17,3,7,1,69.2,74.0,5,10,25,11,23,55,95,199,370,64.7,69.7,66.2,1.46,139,619,6,4,75.4,63.9,0,78.4,61.6,72.0,60.7,74.4,48.1,listening,grammar,STABLE
607,4,USER,12,1313,6,3,0,0,42.0,23.6,3,3,8,4,6,12,18,44,71,68.0,64.7,63.5,1.62,27,83,0,1,0.0,68.2,0,52.4,73.7,63.6,73.0,62.5,43.0,speaking,grammar,STABLE
608,2,USER,545,2471,2,3,0,0,68.3,79.8,5,11,17,11,15,30,56,93,252,63.2,56.7,54.1,1.58,88,296,4,3,66.6,77.6,1,69.6,69.6,59.2,57.7,57.7,43.2,listening,grammar,IMPROVING
609,5,USER,354,2331,10,5,0,0,51.7,68.5,2,10,21,12,16,38,82,117,235,58.0,54.2,63.5,1.45,152,362,3,4,73.2,69.0,2,62.9,67.4,41.3,62.4,79.9,53.4,vocabulary,reading,STABLE
610,5,USER,418,1718,16,0,133,1,57.4,95.2,5,9,18,12,16,31,34,71,138,58.5,59.7,56.7,1.8,96,303,1,3,83.3,72.9,0,58.1,74.9,56.5,81.3,47.7,72.9,writing,vocabulary,STABLE
611,3,USER,83,1398,3,8,0,0,52.2,80.6,1,4,8,5,6,11,16,24,67,63.6,61.9,61.3,1.77,40,106,0,0,0.0,0.0,0,55.3,55.8,52.5,52.4,57.8,89.1,grammar,writing,STABLE
612,10,USER,217,918,0,6,0,0,48.9,52.7,3,4,5,1,2,5,9,24,40,61.2,59.4,57.2,1.68,11,52,1,0,53.8,0.0,2,55.6,61.2,45.1,53.5,60.0,67.3,grammar,reading,STABLE
613,5,USER,242,1402,4,3,0,0,60.1,65.4,4,8,13,6,15,21,19,38,99,60.8,62.3,59.3,2.04,84,197,3,1,43.3,57.1,0,69.2,62.6,57.0,47.5,56.3,60.9,listening,writing,STABLE
614,3,USER,35,867,4,27,0,0,17.9,10.9,0,0,0,0,0,0,2,3,6,28.5,34.3,38.5,2.64,12,26,0,0,0.0,0.0,1,34.6,36.9,14.1,43.1,58.7,39.1,vocabulary,reading,DECLINING
615,2,USER,7,1374,8,8,0,0,36.4,43.0,3,5,9,3,4,9,32,42,58,60.4,63.3,63.5,1.64,43,91,0,1,0.0,94.5,0,57.4,79.7,50.6,52.8,62.2,79.9,grammar,reading,STABLE
616,8,USER,461,2562,9,7,0,0,62.9,64.0,3,7,15,11,17,31,54,88,222,64.4,71.4,65.4,1.58,121,301,2,4,72.7,63.2,0,68.7,56.4,68.1,62.6,67.6,70.5,grammar,speaking,STABLE
617,8,USER,305,2576,5,6,0,0,77.8,70.1,3,11,17,19,25,40,91,188,264,57.4,58.2,62.0,1.84,159,369,5,3,36.4,55.9,0,61.0,60.2,75.7,39.1,59.6,57.9,reading,writing,STABLE
618,8,USER,138,2949,8,7,0,0,98.4,100.0,1,12,19,15,20,27,94,159,258,75.5,78.2,78.1,1.19,84,290,6,2,91.9,69.7,0,85.6,72.4,78.1,90.1,73.2,86.3,writing,speaking,STABLE
619,2,USER,159,1943,16,2,0,0,73.6,71.2,4,7,11,3,8,18,25,61,143,73.4,77.3,81.2,1.54,43,216,0,0,0.0,0.0,3,84.6,84.7,82.9,63.4,69.8,57.6,speaking,grammar,DECLINING
620,6,USER,422,2418,7,4,0,0,79.5,61.4,2,4,15,9,24,34,83,109,274,53.6,52.1,53.8,1.84,117,338,1,1,84.0,62.0,0,61.6,63.5,66.1,77.6,64.5,41.6,writing,grammar,STABLE
621,5,USER,19,1527,3,3,0,0,70.4,61.0,3,9,14,2,6,15,50,65,93,65.9,60.8,62.1,1.73,46,150,1,0,44.6,0.0,1,50.6,56.6,59.6,33.1,69.1,75.0,grammar,writing,STABLE
622,10,USER,352,1493,7,11,0,0,45.9,43.4,2,8,14,7,18,24,23,49,134,50.9,50.2,55.9,1.31,55,235,1,1,49.9,41.2,0,46.7,40.4,58.6,57.0,57.4,82.1,grammar,speaking,DECLINING
623,7,USER,259,2251,5,9,0,0,47.4,25.6,3,5,13,6,11,29,69,122,218,54.0,61.8,58.7,1.84,116,287,0,0,0.0,0.0,0,78.9,58.1,68.8,40.8,63.6,57.1,listening,writing,DECLINING
624,9,USER,142,1329,10,9,0,0,54.6,65.8,2,3,8,4,6,9,23,32,69,77.4,72.6,74.1,1.62,48,121,1,0,46.7,0.0,0,68.4,55.0,57.0,47.8,72.1,94.8,grammar,writing,STABLE
625,11,USER,705,3144,15,5,0,0,64.4,89.6,4,12,21,10,24,43,138,248,414,56.8,58.7,57.1,1.93,99,442,1,2,51.2,58.7,1,60.3,51.2,65.8,54.0,42.2,56.6,reading,vocabulary,STABLE
626,2,USER,424,2236,23,7,117,1,73.3,75.8,6,11,21,14,20,41,37,82,231,67.6,64.6,66.1,1.27,120,466,3,3,66.1,65.1,2,87.0,60.1,75.0,76.3,61.1,64.0,listening,speaking,STABLE
627,11,USER,315,1701,5,0,238,1,58.7,89.4,6,8,10,8,11,15,23,58,97,72.5,64.1,62.3,1.54,73,166,1,0,66.8,0.0,0,52.5,65.8,42.1,57.4,62.2,66.9,grammar,reading,IMPROVING
628,11,USER,210,1676,1,9,0,0,48.4,53.8,3,3,7,4,5,9,17,38,60,57.2,57.8,60.2,1.52,22,102,1,0,53.8,0.0,3,67.5,59.9,78.5,53.5,58.8,54.4,reading,writing,STABLE
629,7,USER,0,2681,12,4,0,0,63.3,74.2,3,10,25,5,14,39,108,171,323,58.9,56.8,55.9,1.86,108,404,4,2,29.3,40.7,1,71.7,41.6,53.4,31.8,65.9,47.8,listening,writing,STABLE
630,10,USER,300,2051,15,1,0,0,82.2,92.8,1,9,12,6,10,20,76,97,172,53.1,54.4,53.6,1.65,76,186,1,1,65.3,24.0,1,67.6,40.5,46.5,60.6,50.5,64.4,listening,speaking,STABLE
631,1,USER,488,1795,13,3,276,1,58.9,94.2,2,10,21,11,23,31,54,75,167,32.8,38.1,41.2,1.98,89,307,3,1,55.4,41.3,0,30.9,47.1,28.2,46.6,65.5,60.9,vocabulary,reading,DECLINING
632,12,USER,290,1442,6,5,173,1,47.0,49.7,3,4,7,5,11,15,37,56,123,64.1,61.4,62.6,1.66,38,163,0,0,0.0,0.0,0,69.0,29.4,48.8,62.2,61.7,69.3,grammar,speaking,STABLE
633,10,USER,799,2343,17,0,307,1,46.6,41.5,5,7,23,13,21,32,48,95,214,63.2,66.6,70.0,1.99,159,337,2,5,81.0,45.3,1,69.6,40.5,65.8,84.9,64.9,59.8,writing,speaking,DECLINING
634,12,USER,649,1852,12,3,109,1,52.3,43.6,4,8,12,4,8,22,40,59,166,62.7,63.3,63.8,1.63,45,241,3,0,73.7,0.0,1,45.9,60.3,68.5,66.4,55.3,84.4,grammar,listening,STABLE
635,11,USER,591,3258,17,0,0,0,80.5,100.0,5,8,24,17,31,47,111,218,399,71.6,73.0,70.9,1.74,207,498,1,4,78.1,75.3,0,67.2,73.6,79.9,69.1,53.4,57.1,reading,vocabulary,STABLE
636,8,USER,401,2031,21,7,0,0,67.1,75.9,3,9,18,7,10,27,48,114,200,59.6,61.5,61.3,1.75,49,244,4,3,62.5,72.1,0,86.7,54.9,59.0,58.2,59.8,69.9,listening,speaking,STABLE
637,6,USER,433,2143,20,4,0,0,79.9,68.3,6,8,18,15,21,31,43,108,208,52.8,54.4,56.3,1.76,81,316,2,6,48.3,50.8,0,68.0,34.0,72.7,46.1,48.6,45.6,reading,speaking,STABLE
638,4,USER,250,2479,12,7,0,0,57.4,55.7,3,9,17,11,23,35,72,149,223,65.8,64.9,61.6,1.57,116,320,1,2,77.7,59.7,2,52.6,67.0,83.3,69.1,61.0,38.0,reading,grammar,STABLE
639,6,USER,332,3172,10,0,0,0,73.1,69.5,4,13,21,21,29,40,88,146,319,80.1,76.8,72.7,1.73,118,422,4,1,62.0,77.4,1,69.5,80.6,49.9,58.9,88.3,67.7,vocabulary,reading,IMPROVING
640,7,USER,118,2558,13,4,0,0,62.9,91.3,3,10,23,19,24,46,94,214,324,52.7,54.6,54.4,1.49,139,455,6,3,52.1,64.8,0,53.3,61.7,45.0,52.1,59.6,57.9,speaking,reading,STABLE
641,3,USER,587,2003,0,2,292,1,55.4,53.0,3,8,16,6,9,23,44,77,195,55.8,54.9,52.6,1.91,64,250,2,0,70.8,0.0,0,73.4,49.7,49.2,73.4,55.2,41.2,listening,grammar,STABLE
642,5,USER,0,2672,13,4,0,0,71.7,74.8,6,8,15,11,20,29,76,156,210,77.3,79.3,75.0,1.59,79,338,3,2,60.8,70.9,5,39.1,67.0,68.8,65.6,97.2,62.2,vocabulary,listening,STABLE
643,9,USER,1015,1982,12,2,252,1,71.2,84.0,3,8,18,8,16,23,41,97,190,56.8,62.9,63.9,1.61,115,278,3,0,56.0,0.0,0,67.4,69.0,62.3,46.6,62.6,65.8,speaking,writing,DECLINING
644,11,USER,282,2346,13,7,0,0,19.2,3.6,3,10,17,10,16,30,41,79,184,51.3,53.5,50.6,1.87,78,272,1,1,56.4,54.8,0,58.4,48.8,51.0,53.7,34.8,54.4,listening,vocabulary,STABLE
645,9,USER,727,2317,12,0,267,1,95.5,97.2,4,10,20,22,30,49,75,130,200,67.5,61.7,62.6,1.6,190,468,4,5,74.2,89.9,2,59.9,75.6,52.1,62.6,67.2,53.0,speaking,reading,IMPROVING
646,6,USER,41,2020,12,7,0,0,61.4,56.3,4,8,15,10,18,29,17,43,115,59.1,60.1,63.7,1.94,107,289,1,2,49.9,66.6,2,72.7,60.8,75.2,59.9,59.7,60.3,reading,vocabulary,DECLINING
647,8,USER,0,1521,7,13,0,0,42.2,40.9,3,9,14,7,10,24,36,83,158,65.2,62.8,52.7,1.69,57,215,1,0,72.0,0.0,0,49.8,55.3,46.6,69.8,52.7,52.6,writing,reading,IMPROVING
648,3,USER,147,1813,20,3,0,0,39.2,50.0,3,11,15,2,7,19,38,55,129,65.2,60.3,55.7,1.96,68,203,0,1,0.0,29.2,0,46.3,28.3,48.9,58.5,48.1,65.3,grammar,speaking,IMPROVING
649,8,USER,252,1104,9,8,0,0,61.4,80.5,3,5,7,1,2,6,8,12,22,71.4,72.6,71.0,1.31,34,76,1,1,56.9,28.7,0,61.2,29.7,69.4,52.2,74.1,72.2,vocabulary,speaking,STABLE
650,12,USER,33,1716,2,8,0,0,81.4,75.1,1,3,5,2,4,9,16,29,78,57.1,61.8,65.9,1.53,19,94,0,0,0.0,0.0,0,80.3,70.0,72.3,93.8,69.1,46.4,writing,grammar,DECLINING
651,5,USER,421,2819,19,1,0,0,74.5,83.3,3,10,21,18,32,47,92,135,344,60.2,66.9,64.2,1.4,135,486,3,3,67.0,67.2,0,72.0,60.7,58.7,70.4,62.4,43.1,listening,grammar,STABLE
652,8,USER,453,2108,15,2,112,1,74.0,67.1,4,8,14,6,11,24,66,85,127,40.0,42.5,45.1,2.31,113,246,3,3,51.6,61.2,0,69.5,51.8,39.7,44.5,65.7,49.5,listening,reading,STABLE
653,6,USER,392,2039,15,3,0,0,77.9,99.3,5,9,19,8,19,29,62,111,260,76.7,69.1,65.4,1.83,158,338,5,0,68.0,0.0,2,55.6,45.0,66.5,68.7,70.1,67.5,vocabulary,speaking,IMPROVING
654,4,USER,543,2893,14,6,0,0,42.0,53.3,3,11,21,14,19,43,87,114,314,76.0,69.2,67.7,1.44,147,442,2,3,59.2,69.7,4,71.0,77.7,56.1,51.8,76.0,55.6,speaking,writing,IMPROVING
655,12,USER,44,1881,3,0,0,0,40.1,19.2,4,11,20,8,13,29,41,99,162,67.3,68.8,61.4,1.75,128,308,5,2,67.9,59.1,1,57.1,60.1,62.9,71.3,54.6,57.4,writing,vocabulary,IMPROVING
656,10,USER,387,2139,16,6,0,0,22.7,21.6,5,11,13,6,10,22,32,57,162,76.1,69.7,60.3,1.61,73,250,0,2,0.0,29.0,1,50.8,24.7,66.5,63.7,65.0,45.8,reading,speaking,IMPROVING
657,1,USER,623,1507,5,8,238,1,39.2,20.8,2,4,9,4,7,15,40,57,79,52.8,46.9,49.7,1.65,63,149,1,1,39.7,63.8,3,49.5,52.0,43.9,34.3,71.4,51.0,vocabulary,writing,STABLE
658,8,USER,364,2190,11,4,0,0,51.2,69.5,6,8,16,15,19,33,74,195,278,42.7,42.1,47.4,2.3,133,367,3,2,43.3,56.3,0,45.6,52.3,53.9,44.0,43.1,44.1,reading,vocabulary,STABLE
659,3,USER,221,2089,12,6,0,0,44.8,72.4,3,9,18,16,21,32,112,160,255,73.9,72.1,73.2,1.56,91,330,6,3,82.5,60.7,5,68.1,56.4,68.0,83.4,75.0,92.3,grammar,speaking,STABLE
660,11,USER,738,3605,20,1,316,1,73.5,58.9,5,8,22,11,22,49,167,215,393,62.5,64.7,65.2,1.35,212,536,4,3,43.8,83.6,0,63.3,73.3,56.8,47.7,79.1,73.5,vocabulary,writing,STABLE
661,8,USER,443,1059,7,7,0,0,64.2,62.6,0,4,7,3,5,10,28,43,60,47.2,50.0,51.6,2.0,39,111,2,2,38.8,52.5,0,51.2,48.7,60.1,37.2,46.6,67.4,grammar,writing,DECLINING
662,2,USER,600,3249,17,0,0,0,80.0,95.0,5,12,23,14,30,49,111,178,322,86.3,85.2,85.7,1.5,228,531,1,2,61.5,83.2,1,80.1,74.9,79.9,64.2,98.0,55.5,vocabulary,grammar,STABLE
663,5,USER,898,3034,19,0,359,1,69.0,78.8,5,10,20,11,19,41,119,165,342,70.1,72.2,65.4,1.8,181,432,2,3,78.4,68.1,0,65.3,60.4,58.9,69.9,56.2,76.2,grammar,vocabulary,IMPROVING
664,4,USER,80,1592,19,1,0,0,88.7,75.7,6,8,11,6,10,19,30,39,91,67.2,65.7,65.0,1.24,42,199,3,1,77.3,69.9,0,66.9,69.3,66.1,68.5,53.9,72.3,grammar,vocabulary,STABLE
665,10,USER,273,1374,5,9,0,0,42.0,52.0,3,3,6,2,4,9,10,19,53,65.1,65.0,68.4,1.44,35,90,0,0,0.0,0.0,0,60.7,68.4,59.5,77.5,66.3,32.3,writing,grammar,STABLE
666,1,USER,15,1681,18,4,0,0,55.5,62.5,3,10,16,6,8,21,48,67,187,61.5,60.2,55.3,2.08,50,239,1,0,61.0,0.0,0,71.6,54.9,46.5,55.6,54.8,51.9,listening,reading,IMPROVING
667,2,USER,308,2014,8,7,0,0,40.4,35.8,2,6,19,16,22,31,99,168,242,43.9,49.6,49.2,2.33,94,324,4,1,87.6,50.9,0,47.6,46.6,50.9,77.1,56.8,30.7,writing,grammar,DECLINING
668,6,USER,780,1402,9,6,63,1,100.0,100.0,3,8,15,6,12,29,35,61,148,41.2,42.0,44.1,2.19,114,268,5,3,42.2,65.6,0,37.5,69.1,41.3,36.6,54.6,44.8,speaking,writing,STABLE
669,3,USER,423,2496,19,0,0,0,64.5,81.8,4,11,24,21,29,40,84,147,256,51.8,50.0,50.3,1.99,189,409,3,4,43.7,52.4,0,67.8,59.3,58.3,36.3,55.1,81.1,grammar,writing,STABLE
670,4,USER,699,2639,19,4,334,1,83.6,98.5,2,9,23,16,22,40,54,132,295,42.7,46.5,51.8,1.82,112,420,3,4,70.9,49.0,1,69.7,55.0,40.4,63.1,59.4,52.9,listening,reading,DECLINING
671,6,USER,0,2344,19,5,0,0,69.9,59.2,5,11,19,13,19,26,78,157,210,58.6,65.6,63.5,2.03,93,278,2,0,81.8,0.0,0,63.6,56.6,46.9,78.1,53.3,67.6,writing,reading,STABLE
672,7,USER,317,2365,10,3,0,0,71.4,77.9,4,12,21,19,26,37,61,108,195,65.2,68.6,64.6,1.59,87,325,6,4,76.3,64.0,4,66.8,63.2,59.4,72.2,59.7,89.3,grammar,reading,STABLE
673,2,USER,370,1398,9,9,8,1,69.3,68.7,2,4,12,3,7,17,43,66,108,53.5,58.3,56.0,1.77,40,200,0,2,0.0,75.1,3,44.6,63.9,37.0,56.8,68.2,44.8,vocabulary,reading,STABLE
674,9,ADMIN,70,1485,10,0,0,0,61.4,61.2,3,6,9,6,9,14,35,85,117,59.3,57.9,58.8,1.39,32,125,2,0,50.7,0.0,0,62.1,59.3,38.8,57.3,78.7,52.4,vocabulary,reading,STABLE
675,7,USER,453,1958,13,1,140,1,59.1,86.4,4,9,19,7,15,23,58,130,177,69.3,70.2,68.6,1.53,125,277,3,0,74.4,0.0,2,68.2,64.2,69.7,69.8,63.4,73.1,grammar,vocabulary,STABLE
676,10,USER,493,2934,13,0,0,0,49.2,51.4,4,8,21,11,22,45,93,207,287,82.1,77.1,74.7,1.15,127,455,7,2,86.0,78.6,0,73.9,73.9,54.5,78.9,79.5,64.7,vocabulary,reading,IMPROVING
677,4,USER,777,3013,19,8,208,1,93.5,100.0,4,11,24,19,30,50,210,267,357,73.1,67.2,69.1,1.33,244,538,2,7,48.5,73.5,0,62.6,67.2,59.6,57.2,75.8,73.4,vocabulary,writing,IMPROVING
678,6,USER,325,1315,6,7,10,1,66.0,72.0,4,6,11,3,7,14,24,40,87,65.8,63.0,59.5,1.82,55,144,0,0,0.0,0.0,0,73.7,58.1,61.2,51.0,65.5,40.6,listening,grammar,IMPROVING
679,7,USER,311,2427,18,3,0,0,63.4,74.0,3,11,19,5,13,31,148,198,304,67.6,65.4,63.4,1.53,62,323,4,1,74.1,73.0,1,64.2,65.3,41.3,74.0,63.7,57.3,writing,reading,STABLE
680,6,USER,214,2856,15,2,0,0,100.0,100.0,3,12,23,8,19,37,77,160,263,51.6,54.3,58.3,1.5,126,366,4,3,46.7,80.1,3,36.9,83.1,62.5,61.0,60.3,66.8,speaking,listening,DECLINING
681,10,USER,530,1749,10,1,0,0,61.1,59.2,3,9,18,12,20,28,100,138,193,72.1,72.5,73.6,1.74,85,298,2,3,75.1,61.2,1,69.5,61.1,59.5,75.5,85.5,67.1,vocabulary,reading,STABLE
682,4,USER,498,1386,8,0,189,1,15.0,3.6,3,4,7,6,9,14,23,39,103,60.0,60.8,64.6,1.87,73,156,0,0,0.0,0.0,2,58.8,46.4,57.1,68.7,57.8,48.4,writing,speaking,STABLE
683,9,ADMIN,222,2016,18,1,0,0,76.0,74.1,6,12,17,5,11,26,34,87,222,45.6,46.7,44.5,1.89,73,259,3,2,76.5,50.7,0,57.7,48.7,42.3,71.0,48.6,40.1,writing,grammar,STABLE
684,10,USER,163,1630,2,9,109,1,59.2,61.7,3,5,8,3,6,18,63,84,113,52.1,48.1,50.5,1.91,34,168,1,1,58.6,81.3,3,51.7,70.1,34.5,53.7,55.0,39.7,speaking,reading,STABLE
685,12,USER,611,1463,1,9,0,0,51.0,44.4,2,4,7,5,7,15,51,70,113,47.8,50.1,54.1,1.89,60,162,1,1,52.1,62.4,0,60.5,69.2,48.7,51.7,51.7,26.6,speaking,grammar,DECLINING
686,10,USER,430,1005,5,3,0,0,47.7,36.8,3,4,8,5,6,10,27,53,79,41.8,39.7,41.8,2.12,36,88,0,0,0.0,0.0,0,46.3,35.5,34.9,49.4,30.9,50.6,grammar,vocabulary,STABLE
687,12,USER,0,776,0,4,0,0,25.8,41.5,0,0,1,1,1,1,6,12,32,33.7,39.2,42.5,1.99,0,0,0,0,0.0,0.0,0,56.3,45.6,61.6,44.5,29.2,52.8,reading,vocabulary,DECLINING
688,1,USER,660,1460,12,0,0,0,53.8,83.6,6,8,11,8,11,17,55,96,147,55.6,53.6,49.9,2.41,78,188,0,1,0.0,49.4,0,36.6,51.9,63.9,52.7,55.9,47.5,reading,listening,IMPROVING
689,11,USER,749,3084,16,5,0,0,76.4,84.2,3,11,21,18,24,46,52,128,277,65.6,68.6,69.1,1.54,164,469,2,6,65.6,76.2,0,62.5,66.7,55.6,62.5,68.7,76.2,grammar,reading,STABLE
690,1,ADMIN,128,1999,15,2,0,0,81.8,100.0,3,6,16,7,11,17,22,54,93,68.7,64.2,66.3,1.45,52,155,1,0,60.2,0.0,2,83.9,62.5,47.7,56.6,61.8,60.3,listening,reading,STABLE
691,7,USER,335,1171,9,5,0,0,63.8,66.5,2,6,9,2,5,12,34,43,73,59.3,51.2,52.2,1.42,53,120,0,1,0.0,55.3,0,47.8,57.4,47.5,59.0,51.6,57.6,writing,reading,IMPROVING
692,7,USER,0,1837,15,0,0,0,50.6,39.2,6,9,16,11,23,37,62,112,182,68.4,65.7,61.1,1.26,88,340,1,4,81.0,66.5,0,65.2,66.1,75.3,69.1,74.0,53.9,reading,grammar,IMPROVING
693,7,USER,629,1268,1,3,0,0,37.9,58.0,2,6,9,4,5,11,33,55,85,62.8,58.1,58.4,1.5,48,118,1,0,55.8,0.0,4,61.2,67.8,65.1,56.4,50.1,43.9,speaking,grammar,STABLE
694,12,USER,71,2179,11,0,0,0,78.5,61.8,5,11,21,8,13,32,70,97,232,64.1,60.1,55.6,1.74,63,325,1,3,69.8,71.0,0,49.4,60.0,58.9,71.3,48.2,65.3,writing,vocabulary,IMPROVING
695,4,USER,438,1886,12,5,0,0,59.3,66.0,2,4,12,10,16,26,46,69,196,58.6,55.5,60.0,1.71,88,250,2,2,75.1,61.2,0,60.2,65.2,61.7,78.2,62.6,49.5,writing,grammar,STABLE
696,10,USER,1133,3869,20,7,313,1,100.0,82.2,6,11,24,8,20,57,83,175,426,68.5,70.0,71.6,1.29,172,660,5,9,73.0,60.9,0,67.2,67.0,79.5,78.4,77.9,64.0,reading,grammar,STABLE
697,8,USER,304,3085,19,3,0,0,69.5,70.1,7,10,26,18,32,50,83,135,372,59.2,52.0,58.2,1.72,195,537,7,3,42.9,53.3,1,77.0,52.9,57.8,45.4,54.0,56.9,listening,writing,STABLE
698,4,USER,284,2038,17,2,0,0,66.1,69.4,6,12,19,6,12,19,39,83,134,79.9,72.5,68.5,1.16,64,213,3,0,64.6,0.0,0,60.2,75.9,61.4,69.6,62.5,84.2,grammar,listening,IMPROVING
699,2,USER,358,1604,2,3,0,0,48.3,54.1,4,8,14,4,8,22,58,120,175,39.7,44.1,44.0,1.92,66,203,6,2,51.4,47.8,0,43.7,38.8,23.1,46.3,59.5,47.1,vocabulary,reading,STABLE
700,7,USER,13,1969,11,7,0,0,58.1,61.9,4,8,13,8,11,24,57,124,230,58.2,51.5,48.7,2.03,51,258,1,1,42.9,60.5,0,45.8,62.8,40.0,44.3,27.0,37.4,speaking,vocabulary,IMPROVING
701,5,USER,545,1637,0,3,0,0,92.5,93.6,3,7,10,7,9,21,59,95,166,61.4,60.5,59.1,1.78,34,177,3,0,71.9,0.0,0,64.5,63.3,52.1,64.2,50.4,57.4,listening,vocabulary,STABLE
702,2,USER,534,2219,15,1,168,1,85.9,100.0,5,12,24,7,14,39,65,111,177,46.5,49.1,46.9,1.65,151,333,2,5,74.0,59.6,1,27.3,60.8,45.7,63.1,65.5,50.3,vocabulary,listening,STABLE
703,5,USER,0,1649,3,9,0,0,71.7,50.3,0,7,14,9,17,29,45,82,147,49.3,56.1,58.1,1.7,100,270,4,3,60.8,30.5,1,83.6,36.8,42.6,65.2,49.0,61.9,listening,speaking,DECLINING
704,9,USER,330,2601,3,3,0,0,94.9,93.2,1,11,15,10,20,35,107,205,310,53.1,56.7,59.1,1.89,80,374,8,3,52.5,74.7,0,67.1,72.9,74.6,47.6,51.8,55.6,reading,writing,DECLINING
705,1,USER,350,1945,12,4,0,0,59.6,61.9,2,11,18,7,14,28,42,63,167,36.3,50.4,58.7,2.24,108,275,2,2,42.3,69.3,3,70.7,58.1,62.5,47.4,56.1,55.5,listening,writing,DECLINING
706,8,USER,319,2276,10,0,0,0,51.5,63.6,3,9,18,6,14,30,69,111,180,61.0,63.0,67.4,1.81,95,295,5,1,85.6,68.9,0,69.3,63.9,70.9,85.2,65.0,58.6,writing,grammar,DECLINING
707,12,USER,136,2286,14,0,0,0,79.7,96.3,4,12,25,17,22,34,74,131,252,51.7,53.6,54.9,2.08,135,321,2,1,58.6,67.9,0,50.1,67.2,56.1,55.3,43.1,52.7,speaking,vocabulary,STABLE
708,11,USER,218,1302,8,0,0,0,59.0,72.7,4,8,12,4,10,15,16,42,94,40.9,42.5,47.2,1.53,55,136,0,2,0.0,34.0,0,47.2,31.7,52.9,59.9,35.1,60.2,grammar,speaking,DECLINING
709,1,USER,303,2331,8,2,0,0,51.9,63.5,2,11,15,7,19,32,64,130,239,54.2,59.1,55.4,1.77,127,313,1,2,56.0,52.7,1,59.7,49.3,63.5,60.3,48.1,51.7,reading,vocabulary,STABLE
